user_id,date,electricity_kwh,amount
189,2025-10-16,180.09,900.45
189,2025-11-26,266.48,1332.4
189,2025-12-16,91.93,459.65000000000003
190,2025-01-24,250.46,1252.3
190,2025-02-01,210.93,1054.65
190,2025-03-06,131.54,657.6999999999999
190,2025-04-22,253.85,1269.25
190,2025-05-09,208.01,1040.05
190,2025-06-04,234.68,1173.4
190,2025-07-08,87.37,436.85
190,2025-08-21,195.86,979.3000000000001
190,2025-09-26,155.71,778.5500000000001
190,2025-10-03,256.2,1281.0
190,2025-11-03,250.7,1253.5
190,2025-12-11,142.24,711.2
191,2025-01-19,88.72,443.6
191,2025-02-28,283.3,1416.5
191,2025-03-15,116.43,582.1500000000001
191,2025-04-06,114.29,571.45
191,2025-05-18,92.26,461.3
191,2025-06-17,232.86,1164.3000000000002
191,2025-07-15,172.02,860.1
191,2025-08-05,300.6,1503.0
191,2025-09-10,147.89,739.4499999999999
191,2025-10-28,186.53,932.65
191,2025-11-26,186.13,930.65
191,2025-12-26,148.21,741.0500000000001
192,2025-01-27,141.24,706.2
192,2025-02-10,176.33,881.6500000000001
192,2025-03-09,91.26,456.3
192,2025-04-02,151.17,755.8499999999999
192,2025-05-06,246.25,1231.25
192,2025-06-25,173.84,869.2
192,2025-07-02,286.94,1434.7
192,2025-08-22,260.43,1302.15
192,2025-09-06,240.62,1203.1
192,2025-10-20,254.84,1274.2
192,2025-11-09,101.41,507.04999999999995
192,2025-12-07,271.65,1358.25
193,2025-01-25,120.44,602.2
193,2025-02-20,276.5,1382.5
193,2025-03-12,300.26,1501.3
193,2025-04-20,117.09,585.45
193,2025-05-08,222.23,1111.1499999999999
193,2025-06-12,136.3,681.5
193,2025-07-02,262.76,1313.8
193,2025-08-10,142.27,711.35
193,2025-09-17,242.34,1211.7
193,2025-10-25,163.71,818.5500000000001
193,2025-11-10,82.01,410.05
193,2025-12-18,241.91,1209.55
194,2025-01-03,157.81,789.05
194,2025-02-27,149.15,745.75
194,2025-03-14,164.71,823.5500000000001
194,2025-04-27,80.1,400.5
194,2025-05-05,280.82,1404.1
194,2025-06-27,234.83,1174.15
194,2025-07-02,132.17,660.8499999999999
194,2025-08-23,182.26,911.3
194,2025-09-10,107.53,537.65
194,2025-10-09,157.81,789.05
194,2025-11-27,82.73,413.65000000000003
194,2025-12-05,123.56,617.8
195,2025-01-08,235.56,1177.8
195,2025-02-23,219.07,1095.35
195,2025-03-13,183.05,915.25
195,2025-04-21,249.24,1246.2
195,2025-05-19,147.09,735.45
195,2025-06-11,104.99,524.9499999999999
195,2025-07-19,155.12,775.6
195,2025-08-15,81.19,405.95
195,2025-09-05,205.42,1027.1
195,2025-10-13,145.56,727.8
195,2025-11-08,248.73,1243.6499999999999
195,2025-12-10,145.04,725.1999999999999
196,2025-01-28,162.68,813.4000000000001
196,2025-02-06,157.08,785.4000000000001
196,2025-03-01,231.93,1159.65
196,2025-04-09,216.57,1082.85
196,2025-05-07,112.98,564.9
196,2025-06-26,124.31,621.55
196,2025-07-12,259.92,1299.6000000000001
196,2025-08-06,221.87,1109.35
196,2025-09-05,199.74,998.7
196,2025-10-25,183.23,916.15
196,2025-11-23,135.89,679.4499999999999
196,2025-12-23,95.91,479.54999999999995
197,2025-01-26,253.96,1269.8
197,2025-02-25,150.73,753.65
197,2025-03-18,188.16,940.8
197,2025-04-08,215.57,1077.85
197,2025-05-18,128.09,640.45
197,2025-06-27,227.0,1135.0
197,2025-07-26,264.15,1320.75
197,2025-08-10,133.62,668.1
197,2025-09-08,122.91,614.55
197,2025-10-27,88.34,441.70000000000005
197,2025-11-24,138.76,693.8
197,2025-12-16,298.06,1490.3
198,2025-01-10,172.88,864.4
198,2025-02-12,152.56,762.8
198,2025-03-21,213.47,1067.35
198,2025-04-02,293.32,1466.6
198,2025-05-28,193.64,968.1999999999999
198,2025-06-14,260.79,1303.95
198,2025-07-02,278.52,1392.6
198,2025-08-09,279.94,1399.7
198,2025-09-21,134.23,671.15
198,2025-10-22,140.36,701.8000000000001
198,2025-11-06,83.34,416.70000000000005
198,2025-12-02,302.99,1514.95
199,2025-01-17,87.4,437.0
199,2025-02-28,106.13,530.65
199,2025-03-16,131.13,655.65
199,2025-04-27,218.27,1091.3500000000001
199,2025-05-16,273.01,1365.05
199,2025-06-06,92.01,460.05
199,2025-07-09,247.69,1238.45
199,2025-08-03,187.24,936.2
199,2025-09-05,114.61,573.05
199,2025-10-25,256.5,1282.5
199,2025-11-02,237.91,1189.55
199,2025-12-03,192.83,964.1500000000001
200,2025-01-05,201.55,1007.75
200,2025-02-01,87.04,435.20000000000005
200,2025-03-23,217.39,1086.9499999999998
200,2025-04-21,207.77,1038.8500000000001
200,2025-05-15,156.79,783.9499999999999
200,2025-06-24,143.64,718.1999999999999
200,2025-07-09,111.04,555.2
200,2025-08-10,92.21,461.04999999999995
200,2025-09-07,124.88,624.4
200,2025-10-03,120.94,604.7
200,2025-11-16,193.63,968.15
200,2025-12-26,225.05,1125.25
201,2025-01-06,174.53,872.65
201,2025-02-09,115.48,577.4
201,2025-03-10,240.34,1201.7
201,2025-04-08,145.6,728.0
201,2025-05-02,229.98,1149.8999999999999
201,2025-06-07,254.6,1273.0
201,2025-07-21,159.79,798.9499999999999
201,2025-08-03,111.78,558.9
201,2025-09-10,169.83,849.1500000000001
201,2025-10-09,76.69,383.45
201,2025-11-04,87.83,439.15
201,2025-12-21,251.8,1259.0
202,2025-01-21,234.57,1172.85
202,2025-02-23,208.2,1041.0
202,2025-03-22,261.86,1309.3000000000002
202,2025-04-09,185.9,929.5
202,2025-05-27,191.24,956.2
202,2025-06-08,138.09,690.45
202,2025-07-23,298.44,1492.2
202,2025-08-10,77.92,389.6
202,2025-09-17,221.21,1106.05
202,2025-10-26,135.95,679.75
202,2025-11-27,93.1,465.5
202,2025-12-15,277.56,1387.8
203,2025-01-04,158.88,794.4
203,2025-02-03,157.99,789.95
203,2025-03-15,111.58,557.9
203,2025-04-14,111.79,558.95
203,2025-05-12,149.53,747.65
203,2025-06-01,118.77,593.85
203,2025-07-13,287.23,1436.15
203,2025-08-13,161.63,808.15
203,2025-09-08,93.34,466.70000000000005
203,2025-10-07,152.37,761.85
203,2025-11-07,82.38,411.9
203,2025-12-20,194.99,974.95
204,2025-01-22,296.55,1482.75
204,2025-02-15,111.21,556.05
204,2025-03-05,252.77,1263.8500000000001
204,2025-04-01,150.61,753.0500000000001
204,2025-05-05,279.05,1395.25
204,2025-06-25,171.23,856.15
204,2025-07-22,250.47,1252.35
204,2025-08-02,207.05,1035.25
204,2025-09-28,190.19,950.95
204,2025-10-05,269.17,1345.8500000000001
204,2025-11-20,254.69,1273.45
204,2025-12-25,266.84,1334.1999999999998
205,2025-01-07,134.72,673.6
205,2025-02-01,193.38,966.9
205,2025-03-20,258.22,1291.1000000000001
205,2025-04-01,102.9,514.5
205,2025-05-19,152.84,764.2
205,2025-06-06,186.71,933.5500000000001
205,2025-07-15,301.04,1505.2
205,2025-08-13,278.27,1391.35
205,2025-09-03,207.73,1038.6499999999999
205,2025-10-23,90.77,453.84999999999997
205,2025-11-12,133.75,668.75
205,2025-12-09,141.09,705.45
206,2025-01-14,198.64,993.1999999999999
206,2025-02-12,91.89,459.45
206,2025-03-12,92.81,464.05
206,2025-04-19,134.43,672.1500000000001
206,2025-05-15,142.11,710.5500000000001
206,2025-06-19,117.53,587.65
206,2025-07-26,127.34,636.7
206,2025-08-18,227.47,1137.35
206,2025-09-25,275.55,1377.75
206,2025-10-05,209.19,1045.95
206,2025-11-28,295.21,1476.05
206,2025-12-20,224.37,1121.85
207,2025-01-08,212.44,1062.2
207,2025-02-18,93.05,465.25
207,2025-03-25,216.35,1081.75
207,2025-04-03,281.96,1409.8
207,2025-05-02,278.38,1391.9
207,2025-06-15,133.2,666.0
207,2025-07-18,235.82,1179.1
207,2025-08-16,112.77,563.85
207,2025-09-10,132.37,661.85
207,2025-10-18,145.43,727.1500000000001
207,2025-11-14,161.18,805.9000000000001
207,2025-12-19,252.17,1260.85
208,2025-01-18,150.81,754.05
208,2025-02-08,124.07,620.3499999999999
208,2025-03-09,110.2,551.0
208,2025-04-13,188.95,944.75
208,2025-05-17,186.36,931.8000000000001
208,2025-06-04,110.88,554.4
208,2025-07-13,156.11,780.5500000000001
208,2025-08-19,80.56,402.8
208,2025-09-06,170.96,854.8000000000001
208,2025-10-11,112.42,562.1
208,2025-11-24,239.23,1196.1499999999999
208,2025-12-06,101.05,505.25
209,2025-01-15,143.43,717.1500000000001
209,2025-02-16,259.11,1295.5500000000002
209,2025-03-02,81.17,405.85
209,2025-04-09,295.87,1479.35
209,2025-05-13,215.74,1078.7
209,2025-06-16,279.82,1399.1
209,2025-07-25,94.49,472.45
209,2025-08-20,248.94,1244.7
209,2025-09-12,275.92,1379.6000000000001
209,2025-10-07,167.33,836.6500000000001
209,2025-11-20,242.5,1212.5
209,2025-12-01,142.47,712.35
210,2025-01-10,240.13,1200.65
210,2025-02-23,254.7,1273.5
210,2025-03-17,179.54,897.6999999999999
210,2025-04-10,258.2,1291.0
210,2025-05-24,276.84,1384.1999999999998
210,2025-06-16,108.64,543.2
210,2025-07-07,220.71,1103.55
210,2025-08-13,212.55,1062.75
210,2025-09-14,158.77,793.85
210,2025-10-08,290.84,1454.1999999999998
210,2025-11-03,87.62,438.1
210,2025-12-20,287.33,1436.6499999999999
211,2025-01-27,281.92,1409.6000000000001
211,2025-02-17,251.48,1257.3999999999999
211,2025-03-20,253.33,1266.65
211,2025-04-02,188.1,940.5
211,2025-05-24,133.31,666.55
211,2025-06-22,200.4,1002.0
211,2025-07-12,135.9,679.5
211,2025-08-28,170.57,852.8499999999999
211,2025-09-17,261.57,1307.85
211,2025-10-28,208.03,1040.15
211,2025-11-13,209.33,1046.65
211,2025-12-12,215.67,1078.35
212,2025-01-06,141.9,709.5
212,2025-02-10,260.06,1300.3
212,2025-03-23,112.55,562.75
212,2025-04-18,191.21,956.0500000000001
212,2025-05-21,95.34,476.70000000000005
212,2025-06-01,227.48,1137.3999999999999
212,2025-07-04,85.76,428.8
212,2025-08-15,128.37,641.85
212,2025-09-16,244.4,1222.0
212,2025-10-08,170.47,852.35
212,2025-11-23,122.67,613.35
212,2025-12-27,217.48,1087.3999999999999
213,2025-01-28,217.76,1088.8
213,2025-02-09,126.62,633.1
213,2025-03-20,225.2,1126.0
213,2025-04-17,103.14,515.7
213,2025-05-03,138.52,692.6
213,2025-06-15,110.69,553.45
213,2025-07-03,241.92,1209.6
213,2025-08-20,149.31,746.55
213,2025-09-04,183.27,916.35
213,2025-10-22,120.73,603.65
213,2025-11-27,102.77,513.85
213,2025-12-16,143.41,717.05
214,2025-01-14,216.69,1083.45
214,2025-02-23,229.52,1147.6000000000001
214,2025-03-21,248.87,1244.35
214,2025-04-27,173.55,867.75
214,2025-05-03,134.42,672.0999999999999
214,2025-06-05,186.74,933.7
214,2025-07-09,251.78,1258.9
214,2025-08-01,201.3,1006.5
214,2025-09-05,237.22,1186.1
214,2025-10-14,260.91,1304.5500000000002
214,2025-11-12,264.03,1320.1499999999999
214,2025-12-15,126.33,631.65
215,2025-01-17,163.74,818.7
215,2025-02-21,288.92,1444.6000000000001
215,2025-03-25,90.5,452.5
215,2025-04-27,114.13,570.65
215,2025-05-07,287.71,1438.55
215,2025-06-05,89.2,446.0
215,2025-07-17,208.25,1041.25
215,2025-08-10,195.8,979.0
215,2025-09-11,274.02,1370.1
215,2025-10-14,88.92,444.6
215,2025-11-25,104.54,522.7
215,2025-12-10,246.96,1234.8
216,2025-01-24,294.92,1474.6000000000001
216,2025-02-11,127.01,635.0500000000001
216,2025-03-10,227.95,1139.75
216,2025-04-08,124.73,623.65
216,2025-05-07,129.64,648.1999999999999
216,2025-06-14,233.08,1165.4
216,2025-07-26,240.22,1201.1
216,2025-08-21,105.39,526.95
216,2025-09-17,289.58,1447.8999999999999
216,2025-10-22,215.1,1075.5
216,2025-11-25,97.48,487.40000000000003
216,2025-12-13,268.89,1344.4499999999998
217,2025-01-10,157.73,788.65
217,2025-02-09,87.65,438.25
217,2025-03-06,142.07,710.3499999999999
217,2025-04-27,186.56,932.8
217,2025-05-05,266.43,1332.15
217,2025-06-19,111.89,559.45
217,2025-07-13,150.25,751.25
217,2025-08-17,199.35,996.75
217,2025-09-21,241.66,1208.3
217,2025-10-12,256.9,1284.5
217,2025-11-14,183.72,918.6
217,2025-12-11,80.13,400.65
218,2025-01-12,286.14,1430.6999999999998
218,2025-02-18,286.55,1432.75
218,2025-03-16,270.29,1351.45
218,2025-04-06,259.41,1297.0500000000002
218,2025-05-25,85.0,425.0
218,2025-06-23,173.19,865.95
218,2025-07-24,126.41,632.05
218,2025-08-11,273.27,1366.35
218,2025-09-24,121.11,605.55
218,2025-10-25,264.48,1322.4
218,2025-11-25,159.05,795.25
218,2025-12-12,136.05,680.25
219,2025-01-01,162.94,814.7
219,2025-02-24,192.85,964.25
219,2025-03-16,263.45,1317.25
219,2025-04-06,200.73,1003.65
219,2025-05-03,265.93,1329.65
219,2025-06-02,151.37,756.85
219,2025-07-04,281.45,1407.25
219,2025-08-23,162.71,813.5500000000001
219,2025-09-08,90.96,454.79999999999995
219,2025-10-27,220.38,1101.9
219,2025-11-24,199.51,997.55
219,2025-12-12,228.41,1142.05
220,2025-01-23,148.67,743.3499999999999
220,2025-02-18,269.03,1345.1499999999999
220,2025-03-06,233.97,1169.85
220,2025-04-07,109.05,545.25
220,2025-05-01,130.11,650.5500000000001
220,2025-06-28,204.39,1021.9499999999999
220,2025-07-19,109.42,547.1
220,2025-08-11,187.15,935.75
220,2025-09-12,289.88,1449.4
220,2025-10-21,184.55,922.75
220,2025-11-24,252.01,1260.05
220,2025-12-03,280.05,1400.25
221,2025-01-10,235.24,1176.2
221,2025-02-15,79.63,398.15
221,2025-03-07,205.66,1028.3
221,2025-04-22,153.89,769.4499999999999
221,2025-05-21,130.4,652.0
221,2025-06-20,224.6,1123.0
221,2025-07-22,83.4,417.0
221,2025-08-23,173.35,866.75
221,2025-09-21,167.68,838.4000000000001
221,2025-10-05,225.91,1129.55
221,2025-11-26,138.66,693.3
221,2025-12-07,248.35,1241.75
222,2025-01-11,106.2,531.0
222,2025-02-24,79.27,396.34999999999997
222,2025-03-18,88.85,444.25
222,2025-04-15,185.33,926.6500000000001
222,2025-05-10,158.27,791.35
222,2025-06-08,186.23,931.15
222,2025-07-14,263.62,1318.1
222,2025-08-18,291.14,1455.6999999999998
222,2025-09-27,89.67,448.35
222,2025-10-11,290.82,1454.1
222,2025-11-01,270.94,1354.7
222,2025-12-12,147.0,735.0
223,2025-01-21,113.72,568.6
223,2025-02-05,138.93,694.6500000000001
223,2025-03-05,216.66,1083.3
223,2025-04-12,110.98,554.9
223,2025-05-28,239.89,1199.4499999999998
223,2025-06-21,196.05,980.25
223,2025-07-03,216.75,1083.75
223,2025-08-17,242.08,1210.4
223,2025-09-14,145.03,725.15
223,2025-10-26,113.16,565.8
223,2025-11-21,139.61,698.0500000000001
223,2025-12-26,224.18,1120.9
224,2025-01-26,83.0,415.0
224,2025-02-04,216.82,1084.1
224,2025-03-20,231.3,1156.5
224,2025-04-03,90.94,454.7
224,2025-05-06,121.08,605.4
224,2025-06-22,206.08,1030.4
224,2025-07-11,229.54,1147.7
224,2025-08-12,102.92,514.6
224,2025-09-27,166.99,834.95
224,2025-10-18,292.39,1461.9499999999998
224,2025-11-21,84.53,422.65
224,2025-12-05,112.54,562.7
225,2025-01-08,284.04,1420.2
225,2025-02-13,123.23,616.15
225,2025-03-28,88.72,443.6
225,2025-04-06,99.09,495.45000000000005
225,2025-05-25,249.7,1248.5
225,2025-06-02,175.58,877.9000000000001
225,2025-07-28,121.84,609.2
225,2025-08-07,240.18,1200.9
225,2025-09-18,195.02,975.1
225,2025-10-03,185.77,928.85
225,2025-11-03,280.57,1402.85
225,2025-12-28,124.47,622.35
226,2025-01-02,204.23,1021.15
226,2025-02-07,219.94,1099.7
226,2025-03-24,255.22,1276.1
226,2025-04-03,284.57,1422.85
226,2025-05-19,136.63,683.15
226,2025-06-02,276.5,1382.5
226,2025-07-23,185.66,928.3
226,2025-08-06,86.66,433.29999999999995
226,2025-09-10,135.83,679.1500000000001
226,2025-10-19,241.04,1205.2
226,2025-11-10,287.04,1435.2
226,2025-12-22,279.47,1397.3500000000001
227,2025-01-24,100.69,503.45
227,2025-02-14,182.89,914.4499999999999
227,2025-03-21,103.68,518.4000000000001
227,2025-04-27,169.0,845.0
227,2025-05-12,278.13,1390.65
227,2025-06-17,261.77,1308.85
227,2025-07-01,282.32,1411.6
227,2025-08-22,164.42,822.0999999999999
227,2025-09-25,212.28,1061.4
227,2025-10-27,102.52,512.6
227,2025-11-18,277.77,1388.85
227,2025-12-19,112.36,561.8
228,2025-01-12,119.04,595.2
228,2025-02-22,248.16,1240.8
228,2025-03-10,153.6,768.0
228,2025-04-13,295.25,1476.25
228,2025-05-12,89.7,448.5
228,2025-06-03,87.15,435.75
228,2025-07-14,96.58,482.9
228,2025-08-26,148.7,743.5
228,2025-09-04,272.57,1362.85
228,2025-10-02,166.21,831.0500000000001
228,2025-11-05,290.9,1454.5
228,2025-12-28,243.31,1216.55
229,2025-01-26,133.28,666.4
229,2025-02-22,274.9,1374.5
229,2025-03-04,153.52,767.6
229,2025-04-23,241.29,1206.45
229,2025-05-07,153.42,767.0999999999999
229,2025-06-21,259.78,1298.8999999999999
229,2025-07-24,200.62,1003.1
229,2025-08-04,106.98,534.9
229,2025-09-02,84.32,421.59999999999997
229,2025-10-12,198.77,993.85
229,2025-11-26,231.54,1157.7
229,2025-12-28,280.69,1403.45
230,2025-01-02,184.15,920.75
230,2025-02-15,169.0,845.0
230,2025-03-19,140.73,703.65
230,2025-04-25,134.76,673.8
230,2025-05-23,217.22,1086.1
230,2025-06-14,95.61,478.05
230,2025-07-15,238.91,1194.55
230,2025-08-16,299.4,1497.0
230,2025-09-22,83.51,417.55
230,2025-10-26,190.67,953.3499999999999
230,2025-11-09,274.87,1374.35
230,2025-12-01,186.71,933.5500000000001
231,2025-01-11,140.89,704.4499999999999
231,2025-02-14,213.93,1069.65
231,2025-03-22,268.64,1343.1999999999998
231,2025-04-18,254.32,1271.6
231,2025-05-24,94.36,471.8
231,2025-06-13,94.22,471.1
231,2025-07-20,214.53,1072.65
231,2025-08-09,158.74,793.7
231,2025-09-19,242.35,1211.75
231,2025-10-14,123.53,617.65
231,2025-11-13,252.56,1262.8
231,2025-12-26,170.14,850.6999999999999
232,2025-01-11,158.0,790.0
232,2025-02-15,225.1,1125.5
232,2025-03-24,177.52,887.6
232,2025-04-22,120.27,601.35
232,2025-05-24,167.55,837.75
232,2025-06-20,212.72,1063.6
232,2025-07-15,181.45,907.25
232,2025-08-06,202.98,1014.9
232,2025-09-12,293.58,1467.8999999999999
232,2025-10-03,238.36,1191.8000000000002
232,2025-11-26,268.2,1341.0
232,2025-12-01,141.15,705.75
233,2025-01-25,226.99,1134.95
233,2025-02-14,146.82,734.0999999999999
233,2025-03-14,98.03,490.15
233,2025-04-07,261.31,1306.55
233,2025-05-18,224.39,1121.9499999999998
233,2025-06-23,113.28,566.4
233,2025-07-15,98.89,494.45
233,2025-08-26,132.83,664.1500000000001
233,2025-09-16,288.98,1444.9
233,2025-10-14,195.2,976.0
233,2025-11-28,118.5,592.5
233,2025-12-28,122.52,612.6
234,2025-01-04,273.17,1365.8500000000001
234,2025-02-07,99.63,498.15
234,2025-03-26,179.98,899.9
234,2025-04-28,206.78,1033.9
234,2025-05-19,279.31,1396.55
234,2025-06-07,248.48,1242.3999999999999
234,2025-07-16,141.61,708.0500000000001
234,2025-08-09,178.31,891.55
234,2025-09-25,108.99,544.9499999999999
234,2025-10-12,246.26,1231.3
234,2025-11-19,280.3,1401.5
234,2025-12-22,138.69,693.45
235,2025-01-04,247.42,1237.1
235,2025-02-11,108.24,541.1999999999999
235,2025-03-24,139.37,696.85
235,2025-04-21,146.93,734.6500000000001
235,2025-05-07,137.29,686.4499999999999
235,2025-06-18,89.42,447.1
235,2025-07-11,211.17,1055.85
235,2025-08-15,148.8,744.0
235,2025-09-16,257.43,1287.15
235,2025-10-26,149.18,745.9000000000001
235,2025-11-07,121.29,606.45
235,2025-12-23,188.44,942.2
236,2025-01-06,159.14,795.6999999999999
236,2025-02-04,189.71,948.5500000000001
236,2025-03-27,255.82,1279.1
236,2025-04-26,264.9,1324.5
236,2025-05-27,239.9,1199.5
236,2025-06-06,130.65,653.25
236,2025-07-28,88.74,443.7
236,2025-08-26,93.91,469.54999999999995
236,2025-09-28,113.08,565.4
236,2025-10-14,289.56,1447.8
236,2025-11-18,278.06,1390.3
236,2025-12-13,187.07,935.3499999999999
237,2025-01-07,234.98,1174.8999999999999
237,2025-02-04,287.17,1435.8500000000001
237,2025-03-04,240.01,1200.05
237,2025-04-03,146.92,734.5999999999999
237,2025-05-14,147.37,736.85
237,2025-06-04,252.72,1263.6
237,2025-07-17,240.73,1203.6499999999999
237,2025-08-15,200.86,1004.3000000000001
237,2025-09-28,251.88,1259.4
237,2025-10-11,137.65,688.25
237,2025-11-19,189.16,945.8
237,2025-12-08,133.3,666.5
238,2025-01-12,200.29,1001.4499999999999
238,2025-02-03,272.49,1362.45
238,2025-03-19,268.32,1341.6
238,2025-04-02,273.28,1366.3999999999999
238,2025-05-25,229.13,1145.65
238,2025-06-13,191.0,955.0
238,2025-07-27,152.4,762.0
238,2025-08-12,105.65,528.25
238,2025-09-20,209.19,1045.95
238,2025-10-06,111.95,559.75
238,2025-11-20,297.87,1489.35
238,2025-12-11,233.37,1166.85
239,2025-01-10,274.74,1373.7
239,2025-02-04,234.63,1173.15
239,2025-03-06,235.97,1179.85
239,2025-04-02,215.66,1078.3
239,2025-05-28,192.82,964.0999999999999
239,2025-06-23,85.57,427.84999999999997
239,2025-07-06,240.73,1203.6499999999999
239,2025-08-20,185.57,927.8499999999999
239,2025-09-12,250.39,1251.9499999999998
239,2025-10-06,228.27,1141.3500000000001
239,2025-11-26,167.24,836.2
239,2025-12-24,116.1,580.5
240,2025-01-05,105.42,527.1
240,2025-02-20,202.87,1014.35
240,2025-03-09,274.39,1371.9499999999998
240,2025-04-17,197.06,985.3
240,2025-05-03,197.93,989.6500000000001
240,2025-06-06,223.38,1116.9
240,2025-07-22,266.86,1334.3000000000002
240,2025-08-06,253.48,1267.3999999999999
240,2025-09-13,281.98,1409.9
240,2025-10-12,148.04,740.1999999999999
240,2025-11-18,173.85,869.25
240,2025-12-05,100.04,500.20000000000005
241,2025-01-08,158.82,794.0999999999999
241,2025-02-01,227.34,1136.7
241,2025-03-27,282.34,1411.6999999999998
241,2025-04-22,268.17,1340.8500000000001
241,2025-05-05,295.57,1477.85
241,2025-06-13,161.38,806.9
241,2025-07-01,233.21,1166.05
241,2025-08-05,203.9,1019.5
241,2025-09-11,183.41,917.05
241,2025-10-03,145.0,725.0
241,2025-11-07,287.88,1439.4
241,2025-12-21,246.22,1231.1
242,2025-01-24,276.11,1380.5500000000002
242,2025-02-20,234.87,1174.35
242,2025-03-17,256.83,1284.1499999999999
242,2025-04-06,227.08,1135.4
242,2025-05-14,203.06,1015.3
242,2025-06-01,177.26,886.3
242,2025-07-13,277.92,1389.6000000000001
242,2025-08-02,84.3,421.5
242,2025-09-24,160.44,802.2
242,2025-10-13,167.2,836.0
242,2025-11-14,168.36,841.8000000000001
242,2025-12-22,111.72,558.6
243,2025-01-03,216.4,1082.0
243,2025-02-22,291.38,1456.9
243,2025-03-22,90.5,452.5
243,2025-04-26,125.01,625.0500000000001
243,2025-05-11,160.57,802.8499999999999
243,2025-06-24,102.43,512.1500000000001
243,2025-07-07,271.03,1355.1499999999999
243,2025-08-17,178.48,892.4
243,2025-09-19,96.04,480.20000000000005
243,2025-10-23,146.69,733.45
243,2025-11-25,256.04,1280.2
243,2025-12-17,141.51,707.55
244,2025-01-13,207.12,1035.6
244,2025-02-16,92.18,460.90000000000003
244,2025-03-04,155.36,776.8000000000001
244,2025-04-20,95.5,477.5
244,2025-05-07,138.66,693.3
244,2025-06-06,161.24,806.2
244,2025-07-19,163.25,816.25
244,2025-08-05,189.17,945.8499999999999
244,2025-09-01,208.96,1044.8
244,2025-10-12,189.19,945.95
244,2025-11-12,287.0,1435.0
244,2025-12-27,299.69,1498.45
245,2025-01-12,229.14,1145.6999999999998
245,2025-02-22,135.18,675.9000000000001
245,2025-03-17,203.58,1017.9000000000001
245,2025-04-03,229.06,1145.3
245,2025-05-25,285.08,1425.3999999999999
245,2025-06-20,187.59,937.95
245,2025-07-14,94.35,471.75
245,2025-08-08,124.6,623.0
245,2025-09-06,149.0,745.0
245,2025-10-16,136.51,682.55
245,2025-11-05,162.07,810.3499999999999
245,2025-12-24,95.47,477.35
246,2025-01-19,210.58,1052.9
246,2025-02-26,231.0,1155.0
246,2025-03-12,108.65,543.25
246,2025-04-17,271.45,1357.25
246,2025-05-12,177.49,887.45
246,2025-06-11,103.03,515.15
246,2025-07-20,126.2,631.0
246,2025-08-17,189.58,947.9000000000001
246,2025-09-21,107.15,535.75
246,2025-10-04,130.11,650.5500000000001
246,2025-11-26,270.6,1353.0
246,2025-12-27,159.49,797.45
247,2025-01-13,137.4,687.0
247,2025-02-22,118.5,592.5
247,2025-03-24,220.72,1103.6
247,2025-04-16,295.23,1476.15
247,2025-05-17,260.5,1302.5
247,2025-06-07,165.98,829.9
247,2025-07-20,206.86,1034.3000000000002
247,2025-08-19,274.26,1371.3
247,2025-09-19,247.63,1238.15
247,2025-10-09,194.38,971.9
247,2025-11-25,223.93,1119.65
247,2025-12-26,170.93,854.6500000000001
248,2025-01-01,127.3,636.5
248,2025-02-01,229.25,1146.25
248,2025-03-28,162.32,811.5999999999999
248,2025-04-16,111.69,558.45
248,2025-05-12,221.33,1106.65
248,2025-06-20,84.34,421.70000000000005
248,2025-07-08,163.56,817.8
248,2025-08-05,158.08,790.4000000000001
248,2025-09-13,214.04,1070.2
248,2025-10-08,207.78,1038.9
248,2025-11-16,108.3,541.5
248,2025-12-08,133.37,666.85
249,2025-01-23,251.63,1258.15
249,2025-02-03,271.67,1358.3500000000001
249,2025-03-06,149.07,745.3499999999999
249,2025-04-15,237.35,1186.75
249,2025-05-15,112.24,561.1999999999999
249,2025-06-21,201.22,1006.1
249,2025-07-04,283.05,1415.25
249,2025-08-13,206.24,1031.2
249,2025-09-10,263.01,1315.05
249,2025-10-22,131.4,657.0
249,2025-11-03,241.03,1205.15
249,2025-12-05,209.02,1045.1000000000001
250,2025-01-20,185.14,925.6999999999999
250,2025-02-17,281.34,1406.6999999999998
250,2025-03-24,214.05,1070.25
250,2025-04-27,215.13,1075.65
250,2025-05-17,92.7,463.5
250,2025-06-25,291.88,1459.4
250,2025-07-17,189.53,947.65
250,2025-08-21,259.52,1297.6
250,2025-09-23,236.46,1182.3
250,2025-10-15,178.05,890.25
250,2025-11-21,86.84,434.20000000000005
250,2025-12-11,89.6,448.0
